Date and time:,2022-05-10 10:21:49
519.61,-569.084
519.62,-569.37
519.63,-569.131
519.64,-569.37
519.65,-569.131
519.66,-569.417
519.67,-569.131
519.68,-569.37
519.69,-569.131
519.7,-569.417
519.71,-569.131
519.72,-569.417
519.73,-569.131
519.74,-569.417
519.75,-569.131
519.76,-569.417
519.77,-569.131
519.78,-569.417
519.79,-569.131
519.8,-569.417
519.81,-569.131
519.82,-569.465
519.83,-569.131
519.84,-569.417
519.85,-569.131
519.86,-569.417
519.87,-569.131
519.88,-569.417
519.89,-569.084
519.9,-569.417
519.91,-569.131
519.92,-569.37
519.93,-569.131
519.94,-569.417
519.95,-569.179
519.96,-569.417
519.97,-569.179
519.98,-569.417
519.99,-569.131
520,-569.417
520.01,-569.131
520.02,-569.417
520.03,-569.131
520.04,-569.417
520.05,-569.131
520.06,-569.417
520.07,-569.179
520.08,-569.417
520.09,-569.179
520.1,-569.417
520.11,-569.131
520.12,-569.465
520.13,-569.179
520.14,-569.417
520.15,-569.179
520.16,-569.465
520.17,-569.131
520.18,-569.417
520.19,-569.131
520.2,-569.417
520.21,-569.179
520.22,-569.417
520.23,-569.179
520.24,-569.465
520.25,-569.179
520.26,-569.417
520.27,-569.227
520.28,-569.465
520.29,-569.179
520.3,-569.465
520.31,-569.179
520.32,-569.465
520.33,-569.179
520.34,-569.465
520.35,-569.179
520.36,-569.465
520.37,-569.227
520.38,-569.417
520.39,-569.179
520.4,-569.465
520.41,-569.179
520.42,-569.465
520.43,-569.179
520.44,-569.417
520.45,-569.179
520.46,-569.417
520.47,-569.179
520.48,-569.465
520.49,-569.179
520.5,-569.465
520.51,-569.179
520.52,-569.465
520.53,-569.179
520.54,-569.417
520.55,-569.227
520.56,-569.465
520.57,-569.227
520.58,-569.465
520.59,-569.179
520.6,-569.465
520.61,-569.227
520.62,-569.465
520.63,-569.227
520.64,-569.417
520.65,-569.227
520.66,-569.465
520.67,-569.179
520.68,-569.465
520.69,-569.227
520.7,-569.465
520.71,-569.227
520.72,-569.465
520.73,-569.227
520.74,-569.465
520.75,-569.227
520.76,-569.465
520.77,-569.227
520.78,-569.465
520.79,-569.227
520.8,-569.465
520.81,-569.227
520.82,-569.465
520.83,-569.179
520.84,-569.513
520.85,-569.227
520.86,-569.465
520.87,-569.227
520.88,-569.465
520.89,-569.227
520.9,-569.465
520.91,-569.227
520.92,-569.465
520.93,-569.274
520.94,-569.465
520.95,-569.227
520.96,-569.465
520.97,-569.227
520.98,-569.465
520.99,-569.227
521,-569.465
521.01,-569.274
521.02,-569.465
521.03,-569.227
521.04,-569.465
521.05,-569.274
521.06,-569.465
521.07,-569.274
521.08,-569.465
521.09,-569.227
521.1,-569.465
521.11,-569.274
521.12,-569.465
521.13,-569.227
521.14,-569.465
521.15,-569.227
521.16,-569.465
521.17,-569.227
521.18,-569.465
521.19,-569.227
521.2,-569.465
521.21,-569.227
521.22,-569.465
521.23,-569.274
521.24,-569.465
521.25,-569.227
521.26,-569.513
521.27,-569.227
521.28,-569.513
521.29,-569.227
521.3,-569.465
521.31,-569.227
521.32,-569.465
521.33,-569.227
521.34,-569.465
521.35,-569.227
521.36,-569.465
521.37,-569.274
521.38,-569.465
521.39,-569.227
521.4,-569.465
521.41,-569.227
521.42,-569.465
521.43,-569.227
521.44,-569.465
521.45,-569.274
521.46,-569.465
521.47,-569.274
521.48,-569.465
521.49,-569.274
521.5,-569.513
521.51,-569.274
521.52,-569.465
521.53,-569.274
521.54,-569.513
521.55,-569.274
521.56,-569.465
521.57,-569.274
521.58,-569.513
521.59,-569.274
521.6,-569.465
521.61,-569.274
521.62,-569.465
521.63,-569.274
521.64,-569.465
521.65,-569.227
521.66,-569.465
521.67,-569.274
521.68,-569.513
521.69,-569.274
521.7,-569.465
521.71,-569.227
521.72,-569.465
521.73,-569.274
521.74,-569.513
521.75,-569.274
521.76,-569.513
521.77,-569.274
521.78,-569.465
521.79,-569.227
521.8,-569.513
521.81,-569.227
521.82,-569.465
521.83,-569.274
521.84,-569.465
521.85,-569.322
521.86,-569.465
521.87,-569.274
521.88,-569.465
521.89,-569.274
521.9,-569.465
521.91,-569.274
521.92,-569.513
521.93,-569.274
521.94,-569.465
521.95,-569.274
521.96,-569.465
521.97,-569.274
521.98,-569.513
521.99,-569.274
522,-569.465
522.01,-569.274
522.02,-569.465
522.03,-569.274
522.04,-569.465
522.05,-569.274
522.06,-569.465
522.07,-569.274
522.08,-569.465
522.09,-569.274
522.1,-569.465
522.11,-569.274
522.12,-569.513
522.13,-569.274
522.14,-569.513
522.15,-569.274
522.16,-569.465
522.17,-569.274
522.18,-569.465
522.19,-569.274
522.2,-569.513
522.21,-569.274
522.22,-569.465
522.23,-569.274
522.24,-569.465
522.25,-569.274
522.26,-569.465
522.27,-569.322
522.28,-569.465
522.29,-569.274
522.3,-569.513
522.31,-569.274
522.32,-569.465
522.33,-569.274
522.34,-569.513
522.35,-569.274
522.36,-569.465
522.37,-569.322
522.38,-569.513
522.39,-569.274
522.4,-569.465
522.41,-569.322
522.42,-569.465
522.43,-569.322
522.44,-569.465
522.45,-569.322
522.46,-569.465
522.47,-569.274
522.48,-569.465
522.49,-569.274
522.5,-569.465
522.51,-569.274
522.52,-569.465
522.53,-569.274
522.54,-569.465
522.55,-569.322
522.56,-569.465
522.57,-569.274
522.58,-569.465
522.59,-569.322
522.6,-569.513
522.61,-569.274
522.62,-569.465
522.63,-569.322
522.64,-569.513
522.65,-569.322
522.66,-569.465
522.67,-569.322
522.68,-569.465
522.69,-569.322
522.7,-569.513
522.71,-569.274
522.72,-569.465
522.73,-569.322
522.74,-569.513
522.75,-569.322
522.76,-569.465
522.77,-569.322
522.78,-569.465
522.79,-569.274
522.8,-569.465
522.81,-569.322
522.82,-569.465
522.83,-569.322
522.84,-569.465
522.85,-569.274
522.86,-569.465
522.87,-569.274
522.88,-569.465
522.89,-569.322
522.9,-569.465
522.91,-569.322
522.92,-569.465
522.93,-569.322
522.94,-569.465
522.95,-569.322
522.96,-569.417
522.97,-569.322
522.98,-569.465
522.99,-569.322
523,-569.465
523.01,-569.322
523.02,-569.465
523.03,-569.274
523.04,-569.465
523.05,-569.322
523.06,-569.417
523.07,-569.322
523.08,-569.465
523.09,-569.322
523.1,-569.465
523.11,-569.322
523.12,-569.465
523.13,-569.322
523.14,-569.465
523.15,-569.322
523.16,-569.465
523.17,-569.322
523.18,-569.465
523.19,-569.322
523.2,-569.465
523.21,-569.322
523.22,-569.417
523.23,-569.322
523.24,-569.417
523.25,-569.322
523.26,-569.465
523.27,-569.322
523.28,-569.465
523.29,-569.322
523.3,-569.465
523.31,-569.322
523.32,-569.465
523.33,-569.274
523.34,-569.417
523.35,-569.322
523.36,-569.417
523.37,-569.322
523.38,-569.465
523.39,-569.274
523.4,-569.417
523.41,-569.322
523.42,-569.417
523.43,-569.322
523.44,-569.417
523.45,-569.322
523.46,-569.417
523.47,-569.322
523.48,-569.465
523.49,-569.274
523.5,-569.465
523.51,-569.274
523.52,-569.417
523.53,-569.322
523.54,-569.417
523.55,-569.322
523.56,-569.417
523.57,-569.322
523.58,-569.465
523.59,-569.322
523.6,-569.417
523.61,-569.274
523.62,-569.465
523.63,-569.322
523.64,-569.417
523.65,-569.274
523.66,-569.417
523.67,-569.322
523.68,-569.417
523.69,-569.322
523.7,-569.417
523.71,-569.322
523.72,-569.417
523.73,-569.322
523.74,-569.417
523.75,-569.322
523.76,-569.37
523.77,-569.322
523.78,-569.37
523.79,-569.274
523.8,-569.417
523.81,-569.322
523.82,-569.417
523.83,-569.274
523.84,-569.37
523.85,-569.322
523.86,-569.417
523.87,-569.274
523.88,-569.417
523.89,-569.322
523.9,-569.417
523.91,-569.322
523.92,-569.417
523.93,-569.274
523.94,-569.417
523.95,-569.322
523.96,-569.417
523.97,-569.322
523.98,-569.417
523.99,-569.322
524,-569.417
524.01,-569.322
524.02,-569.417
524.03,-569.322
524.04,-569.417
524.05,-569.322
524.06,-569.417
524.07,-569.274
524.08,-569.37
524.09,-569.322
524.1,-569.37
524.11,-569.322
524.12,-569.37
524.13,-569.322
524.14,-569.37
524.15,-569.322
524.16,-569.37
524.17,-569.274
524.18,-569.37
524.19,-569.274
524.2,-569.37
524.21,-569.322
524.22,-569.37
524.23,-569.322
524.24,-569.417
524.25,-569.322
524.26,-569.37
524.27,-569.322
524.28,-569.37
524.29,-569.322
524.3,-569.37
524.31,-569.274
524.32,-569.37
524.33,-569.322
524.34,-569.37
524.35,-569.274
524.36,-569.322
524.37,-569.274
524.38,-569.37
524.39,-569.274
524.4,-569.37
524.41,-569.322
524.42,-569.37
524.43,-569.322
524.44,-569.417
524.45,-569.274
524.46,-569.322
524.47,-569.322
524.48,-569.37
524.49,-569.322
524.5,-569.37
524.51,-569.322
524.52,-569.37
524.53,-569.322
524.54,-569.417
524.55,-569.322
524.56,-569.37
524.57,-569.322
524.58,-569.37
524.59,-569.322
524.6,-569.322
524.61,-569.322
524.62,-569.37
524.63,-569.37
524.64,-569.37
524.65,-569.37
524.66,-569.322
524.67,-569.322
524.68,-569.37
524.69,-569.322
524.7,-569.37
524.71,-569.322
524.72,-569.37
524.73,-569.322
524.74,-569.37
524.75,-569.37
524.76,-569.37
524.77,-569.322
524.78,-569.37
524.79,-569.322
524.8,-569.37
524.81,-569.37
524.82,-569.322
524.83,-569.322
524.84,-569.322
524.85,-569.37
524.86,-569.322
524.87,-569.37
524.88,-569.322
524.89,-569.322
524.9,-569.322
524.91,-569.322
524.92,-569.322
524.93,-569.322
524.94,-569.322
524.95,-569.322
524.96,-569.37
524.97,-569.322
524.98,-569.37
524.99,-569.322
525,-569.322
525.01,-569.322
525.02,-569.322
525.03,-569.322
525.04,-569.322
525.05,-569.322
525.06,-569.322
525.07,-569.322
525.08,-569.322
525.09,-569.322
525.1,-569.322
525.11,-569.322
525.12,-569.322
525.13,-569.322
525.14,-569.322
525.15,-569.322
525.16,-569.322
525.17,-569.322
525.18,-569.322
525.19,-569.322
525.2,-569.322
525.21,-569.322
525.22,-569.37
525.23,-569.274
525.24,-569.322
525.25,-569.322
525.26,-569.322
525.27,-569.322
525.28,-569.322
525.29,-569.322
525.3,-569.322
525.31,-569.322
525.32,-569.274
525.33,-569.274
525.34,-569.322
525.35,-569.274
525.36,-569.322
525.37,-569.322
525.38,-569.322
525.39,-569.322
525.4,-569.274
525.41,-569.274
525.42,-569.274
525.43,-569.274
525.44,-569.274
525.45,-569.274
525.46,-569.274
525.47,-569.322
525.48,-569.274
525.49,-569.322
525.5,-569.274
525.51,-569.322
525.52,-569.274
525.53,-569.322
525.54,-569.274
525.55,-569.274
525.56,-569.274
525.57,-569.274
525.58,-569.274
525.59,-569.274
525.6,-569.274
525.61,-569.274
525.62,-569.274
525.63,-569.274
525.64,-569.274
525.65,-569.274
525.66,-569.274
525.67,-569.322
525.68,-569.274
525.69,-569.322
525.7,-569.274
525.71,-569.274
525.72,-569.274
525.73,-569.274
525.74,-569.227
525.75,-569.274
525.76,-569.227
525.77,-569.274
525.78,-569.227
525.79,-569.274
525.8,-569.227
525.81,-569.274
525.82,-569.227
525.83,-569.227
525.84,-569.227
525.85,-569.274
525.86,-569.227
525.87,-569.274
525.88,-569.227
525.89,-569.274
525.9,-569.227
525.91,-569.274
525.92,-569.227
525.93,-569.274
525.94,-569.227
525.95,-569.274
525.96,-569.274
525.97,-569.274
525.98,-569.227
525.99,-569.274
526,-569.179
526.01,-569.274
526.02,-569.227
526.03,-569.274
526.04,-569.227
526.05,-569.322
526.06,-569.227
526.07,-569.274
526.08,-569.227
526.09,-569.274
526.1,-569.227
526.11,-569.322
526.12,-569.227
526.13,-569.322
526.14,-569.227
526.15,-569.322
526.16,-569.227
526.17,-569.322
526.18,-569.227
526.19,-569.274
526.2,-569.227
526.21,-569.274
526.22,-569.227
526.23,-569.322
526.24,-569.179
526.25,-569.322
526.26,-569.227
526.27,-569.322
526.28,-569.227
526.29,-569.274
526.3,-569.227
526.31,-569.322
526.32,-569.227
526.33,-569.274
526.34,-569.227
526.35,-569.274
526.36,-569.227
526.37,-569.322
526.38,-569.227
526.39,-569.274
526.4,-569.227
526.41,-569.322
526.42,-569.227
526.43,-569.322
526.44,-569.179
526.45,-569.322
526.46,-569.227
526.47,-569.274
526.48,-569.227
526.49,-569.322
526.5,-569.227
526.51,-569.322
526.52,-569.227
526.53,-569.322
526.54,-569.179
526.55,-569.274
526.56,-569.227
526.57,-569.322
526.58,-569.227
526.59,-569.274
526.6,-569.179
526.61,-569.274
526.62,-569.179
526.63,-569.322
526.64,-569.179
526.65,-569.274
526.66,-569.179
526.67,-569.274
526.68,-569.179
526.69,-569.274
526.7,-569.179
526.71,-569.274
526.72,-569.179
526.73,-569.274
526.74,-569.179
526.75,-569.274
526.76,-569.179
526.77,-569.274
526.78,-569.179
526.79,-569.274
526.8,-569.179
526.81,-569.274
526.82,-569.131
526.83,-569.274
526.84,-569.131
526.85,-569.274
526.86,-569.179
526.87,-569.274
526.88,-569.179
526.89,-569.274
526.9,-569.131
526.91,-569.274
526.92,-569.179
526.93,-569.274
526.94,-569.131
526.95,-569.274
526.96,-569.131
526.97,-569.274
526.98,-569.179
526.99,-569.274
527,-569.131
527.01,-569.274
527.02,-569.131
527.03,-569.227
527.04,-569.131
527.05,-569.227
527.06,-569.131
527.07,-569.274
527.08,-569.131
527.09,-569.227
527.1,-569.131
527.11,-569.274
527.12,-569.131
527.13,-569.227
527.14,-569.131
527.15,-569.227
527.16,-569.084
527.17,-569.227
527.18,-569.084
527.19,-569.227
527.2,-569.084
527.21,-569.227
527.22,-569.084
527.23,-569.227
527.24,-569.084
527.25,-569.227
527.26,-569.084
527.27,-569.227
527.28,-569.084
527.29,-569.227
527.3,-569.084
527.31,-569.227
527.32,-569.036
527.33,-569.227
527.34,-569.084
527.35,-569.227
527.36,-569.084
527.37,-569.227
527.38,-569.084
527.39,-569.227
527.4,-569.084
527.41,-569.227
527.42,-569.084
527.43,-569.227
527.44,-569.084
527.45,-569.179
527.46,-569.084
527.47,-569.179
527.48,-569.036
527.49,-569.227
527.5,-569.036
527.51,-569.227
527.52,-569.084
527.53,-569.179
527.54,-569.036
527.55,-569.179
527.56,-569.036
527.57,-569.227
527.58,-569.036
527.59,-569.179
527.6,-569.036
527.61,-569.179
527.62,-569.036
527.63,-569.179
527.64,-569.036
527.65,-569.179
527.66,-569.036
527.67,-569.227
527.68,-569.036
527.69,-569.179
527.7,-569.036
527.71,-569.179
527.72,-569.036
527.73,-569.179
527.74,-569.036
527.75,-569.179
527.76,-569.036
527.77,-569.179
527.78,-568.988
527.79,-569.179
527.8,-568.988
527.81,-569.179
527.82,-569.036
527.83,-569.179
527.84,-568.988
527.85,-569.179
527.86,-568.988
527.87,-569.179
527.88,-569.036
527.89,-569.131
527.9,-568.988
527.91,-569.179
527.92,-568.988
527.93,-569.179
527.94,-568.988
527.95,-569.179
527.96,-568.988
527.97,-569.179
527.98,-568.988
527.99,-569.179
528,-568.988
528.01,-569.179
528.02,-568.988
528.03,-569.179
528.04,-568.988
528.05,-569.179
528.06,-568.988
528.07,-569.131
528.08,-568.941
528.09,-569.131
528.1,-568.941
528.11,-569.179
528.12,-568.941
528.13,-569.131
528.14,-568.941
528.15,-569.179
528.16,-568.941
528.17,-569.131
528.18,-568.941
528.19,-569.131
528.2,-568.941
528.21,-569.131
528.22,-568.941
528.23,-569.131
528.24,-568.941
528.25,-569.131
528.26,-568.941
528.27,-569.084
528.28,-568.941
528.29,-569.131
528.3,-568.941
528.31,-569.131
528.32,-568.941
528.33,-569.084
528.34,-568.941
528.35,-569.131
528.36,-568.941
528.37,-569.131
528.38,-568.941
528.39,-569.131
528.4,-568.941
528.41,-569.131
528.42,-568.941
528.43,-569.131
528.44,-568.893
528.45,-569.179
528.46,-568.893
528.47,-569.131
528.48,-568.941
528.49,-569.131
528.5,-568.893
528.51,-569.084
528.52,-568.941
528.53,-569.131
528.54,-568.893
528.55,-569.131
528.56,-568.893
528.57,-569.084
528.58,-568.893
528.59,-569.131
528.6,-568.893
528.61,-569.131
528.62,-568.893
528.63,-569.131
528.64,-568.893
528.65,-569.084
528.66,-568.893
528.67,-569.131
528.68,-568.893
528.69,-569.084
528.7,-568.893
528.71,-569.131
528.72,-568.893
528.73,-569.084
528.74,-568.893
528.75,-569.084
528.76,-568.893
528.77,-569.084
528.78,-568.893
528.79,-569.084
528.8,-568.845
528.81,-569.084
528.82,-568.845
528.83,-569.084
528.84,-568.845
528.85,-569.084
528.86,-568.845
528.87,-569.084
528.88,-568.845
528.89,-569.084
528.9,-568.893
528.91,-569.084
528.92,-568.893
528.93,-569.131
528.94,-568.845
528.95,-569.084
528.96,-568.845
528.97,-569.084
528.98,-568.845
528.99,-569.036
529,-568.845
529.01,-569.084
529.02,-568.845
529.03,-569.084
529.04,-568.845
529.05,-569.084
529.06,-568.845
529.07,-569.036
529.08,-568.798
529.09,-569.036
529.1,-568.798
529.11,-569.084
529.12,-568.798
529.13,-569.036
529.14,-568.798
529.15,-569.036
529.16,-568.798
529.17,-569.036
529.18,-568.798
529.19,-569.036
529.2,-568.845
529.21,-569.036
529.22,-568.798
529.23,-569.036
529.24,-568.798
529.25,-569.036
529.26,-568.798
529.27,-569.036
529.28,-568.798
529.29,-569.036
529.3,-568.798
529.31,-569.036
529.32,-568.75
529.33,-569.036
529.34,-568.75
529.35,-569.036
529.36,-568.798
529.37,-569.036
529.38,-568.75
529.39,-569.036
529.4,-568.798
529.41,-569.036
529.42,-568.798
529.43,-569.036
529.44,-568.75
529.45,-569.036
529.46,-568.798
529.47,-569.036
529.48,-568.798
529.49,-569.036
529.5,-568.75
529.51,-569.036
529.52,-568.75
529.53,-569.036
529.54,-568.75
529.55,-569.036
529.56,-568.75
529.57,-569.036
529.58,-568.75
529.59,-568.988
529.6,-568.75
529.61,-569.036
529.62,-568.75
529.63,-569.036
529.64,-568.798
529.65,-569.036
529.66,-568.75
529.67,-569.036
529.68,-568.75
529.69,-568.988
529.7,-568.702
529.71,-568.988
529.72,-568.75
529.73,-568.988
529.74,-568.702
529.75,-568.988
529.76,-568.75
529.77,-568.988
529.78,-568.75
529.79,-569.036
529.8,-568.75
529.81,-569.036
529.82,-568.75
529.83,-569.036
529.84,-568.75
529.85,-569.036
529.86,-568.702
529.87,-568.988
529.88,-568.702
529.89,-568.988
529.9,-568.702
529.91,-568.988
529.92,-568.75
529.93,-569.036
529.94,-568.702
529.95,-568.988
529.96,-568.702
529.97,-568.988
529.98,-568.702
529.99,-568.988
530,-568.702
530.01,-568.988
530.02,-568.655
530.03,-568.988
530.04,-568.655
530.05,-568.988
530.06,-568.702
530.07,-568.941
530.08,-568.702
530.09,-568.988
530.1,-568.655
530.11,-568.941
530.12,-568.655
530.13,-568.941
530.14,-568.702
530.15,-568.941
530.16,-568.702
530.17,-568.988
530.18,-568.702
530.19,-568.988
530.2,-568.655
530.21,-568.941
530.22,-568.702
530.23,-568.941
530.24,-568.702
530.25,-568.893
530.26,-568.655
530.27,-568.941
530.28,-568.655
530.29,-568.941
530.3,-568.702
530.31,-568.941
530.32,-568.702
530.33,-568.941
530.34,-568.702
530.35,-568.941
530.36,-568.702
530.37,-568.941
530.38,-568.655
530.39,-568.941
530.4,-568.655
530.41,-568.941
530.42,-568.655
530.43,-568.941
530.44,-568.655
530.45,-568.941
530.46,-568.655
530.47,-568.893
530.48,-568.655
530.49,-568.941
530.5,-568.702
530.51,-568.941
530.52,-568.655
530.53,-568.941
530.54,-568.655
530.55,-568.941
530.56,-568.655
530.57,-568.941
530.58,-568.655
530.59,-568.893
530.6,-568.655
530.61,-568.941
530.62,-568.655
530.63,-568.893
530.64,-568.655
530.65,-568.893
530.66,-568.655
530.67,-568.893
530.68,-568.655
530.69,-568.893
530.7,-568.655
530.71,-568.893
530.72,-568.655
530.73,-568.893
530.74,-568.655
530.75,-568.941
530.76,-568.607
530.77,-568.893
530.78,-568.655
530.79,-568.941
530.8,-568.655
530.81,-568.893
530.82,-568.655
530.83,-568.893
530.84,-568.655
530.85,-568.893
530.86,-568.607
530.87,-568.893
530.88,-568.655
530.89,-568.893
530.9,-568.655
530.91,-568.893
530.92,-568.607
530.93,-568.893
530.94,-568.607
530.95,-568.893
530.96,-568.607
530.97,-568.893
530.98,-568.607
530.99,-568.893
531,-568.607
531.01,-568.893
531.02,-568.607
531.03,-568.893
531.04,-568.607
531.05,-568.893
531.06,-568.607
531.07,-568.893
531.08,-568.607
531.09,-568.893
531.1,-568.607
531.11,-568.845
531.12,-568.607
531.13,-568.893
531.14,-568.607
531.15,-568.941
531.16,-568.607
531.17,-568.941
531.18,-568.607
531.19,-568.893
531.2,-568.559
531.21,-568.893
531.22,-568.607
531.23,-568.893
531.24,-568.559
531.25,-568.893
531.26,-568.607
531.27,-568.893
531.28,-568.559
531.29,-568.845
531.3,-568.607
531.31,-568.845
531.32,-568.559
531.33,-568.893
531.34,-568.559
531.35,-568.893
531.36,-568.559
531.37,-568.845
531.38,-568.607
531.39,-568.893
531.4,-568.559
531.41,-568.893
531.42,-568.559
531.43,-568.893
531.44,-568.559
531.45,-568.893
531.46,-568.559
531.47,-568.893
531.48,-568.559
531.49,-568.845
531.5,-568.559
531.51,-568.893
531.52,-568.559
531.53,-568.893
531.54,-568.559
531.55,-568.845
531.56,-568.559
531.57,-568.845
531.58,-568.559
531.59,-568.845
531.6,-568.607
531.61,-568.845
531.62,-568.559
531.63,-568.893
531.64,-568.559
531.65,-568.845
531.66,-568.559
531.67,-568.845
531.68,-568.559
531.69,-568.845
531.7,-568.559
531.71,-568.798
531.72,-568.559
531.73,-568.845
531.74,-568.559
531.75,-568.845
531.76,-568.559
531.77,-568.845
531.78,-568.559
531.79,-568.845
531.8,-568.559
531.81,-568.893
531.82,-568.607
531.83,-568.845
531.84,-568.559
531.85,-568.893
531.86,-568.511
531.87,-568.845
531.88,-568.559
531.89,-568.845
531.9,-568.559
531.91,-568.845
531.92,-568.559
531.93,-568.845
531.94,-568.559
531.95,-568.893
531.96,-568.559
531.97,-568.845
531.98,-568.559
531.99,-568.845
532,-568.559
532.01,-568.845
532.02,-568.559
532.03,-568.845
532.04,-568.559
532.05,-568.845
532.06,-568.559
532.07,-568.845
532.08,-568.559
532.09,-568.845
532.1,-568.559
532.11,-568.845
532.12,-568.559
532.13,-568.798
532.14,-568.559
532.15,-568.845
532.16,-568.559
532.17,-568.845
532.18,-568.559
532.19,-568.845
532.2,-568.511
532.21,-568.845
532.22,-568.559
532.23,-568.845
532.24,-568.559
532.25,-568.845
532.26,-568.559
532.27,-568.845
532.28,-568.511
532.29,-568.845
532.3,-568.559
532.31,-568.845
532.32,-568.511
532.33,-568.845
532.34,-568.511
532.35,-568.845
532.36,-568.511
532.37,-568.845
532.38,-568.511
532.39,-568.845
532.4,-568.511
532.41,-568.845
532.42,-568.511
532.43,-568.845
532.44,-568.511
532.45,-568.845
532.46,-568.511
532.47,-568.845
532.48,-568.511
532.49,-568.845
532.5,-568.511
532.51,-568.845
532.52,-568.511
532.53,-568.845
532.54,-568.511
532.55,-568.845
532.56,-568.511
532.57,-568.845
532.58,-568.511
532.59,-568.845
532.6,-568.511
532.61,-568.845
532.62,-568.511
532.63,-568.845
532.64,-568.511
532.65,-568.845
532.66,-568.511
532.67,-568.845
532.68,-568.511
532.69,-568.845
532.7,-568.511
532.71,-568.845
532.72,-568.464
532.73,-568.798
532.74,-568.511
532.75,-568.798
532.76,-568.464
532.77,-568.845
532.78,-568.511
532.79,-568.798
532.8,-568.464
532.81,-568.845
532.82,-568.464
532.83,-568.798
532.84,-568.511
532.85,-568.893
532.86,-568.511
532.87,-568.845
532.88,-568.464
532.89,-568.845
532.9,-568.464
532.91,-568.845
532.92,-568.464
532.93,-568.845
532.94,-568.511
532.95,-568.845
532.96,-568.464
532.97,-568.845
532.98,-568.464
532.99,-568.893
533,-568.464
533.01,-568.845
533.02,-568.464
533.03,-568.845
533.04,-568.464
533.05,-568.845
533.06,-568.464
533.07,-568.845
533.08,-568.464
533.09,-568.845
533.1,-568.464
533.11,-568.845
533.12,-568.464
533.13,-568.845
533.14,-568.464
533.15,-568.845
533.16,-568.464
533.17,-568.845
533.18,-568.464
533.19,-568.845
533.2,-568.464
533.21,-568.845
533.22,-568.464
533.23,-568.845
533.24,-568.416
533.25,-568.893
533.26,-568.464
533.27,-568.845
533.28,-568.464
533.29,-568.893
533.3,-568.416
533.31,-568.845
533.32,-568.416
533.33,-568.845
533.34,-568.464
533.35,-568.845
533.36,-568.464
533.37,-568.845
533.38,-568.416
533.39,-568.798
533.4,-568.464
533.41,-568.845
533.42,-568.416
533.43,-568.798
533.44,-568.464
533.45,-568.798
533.46,-568.464
533.47,-568.845
533.48,-568.416
533.49,-568.845
533.5,-568.464
533.51,-568.845
533.52,-568.416
533.53,-568.845
533.54,-568.416
533.55,-568.893
533.56,-568.416
533.57,-568.798
533.58,-568.416
533.59,-568.798
533.6,-568.416
533.61,-568.845
533.62,-568.416
533.63,-568.845
533.64,-568.416
533.65,-568.845
533.66,-568.464
533.67,-568.845
533.68,-568.464
533.69,-568.845
533.7,-568.464
533.71,-568.845
533.72,-568.464
533.73,-568.845
533.74,-568.416
533.75,-568.845
533.76,-568.464
533.77,-568.845
533.78,-568.464
533.79,-568.893
533.8,-568.416
533.81,-568.845
533.82,-568.464
533.83,-568.845
533.84,-568.464
533.85,-568.845
533.86,-568.416
533.87,-568.845
533.88,-568.464
533.89,-568.845
533.9,-568.416
533.91,-568.845
533.92,-568.416
533.93,-568.845
533.94,-568.416
533.95,-568.845
533.96,-568.464
533.97,-568.845
533.98,-568.416
533.99,-568.845
534,-568.416
534.01,-568.845
534.02,-568.416
534.03,-568.845
534.04,-568.464
534.05,-568.845
534.06,-568.416
534.07,-568.845
534.08,-568.416
534.09,-568.845
534.1,-568.416
534.11,-568.845
534.12,-568.464
534.13,-568.893
534.14,-568.416
534.15,-568.845
534.16,-568.416
534.17,-568.845
534.18,-568.416
534.19,-568.845
534.2,-568.416
534.21,-568.845
534.22,-568.416
534.23,-568.845
534.24,-568.416
534.25,-568.845
534.26,-568.416
534.27,-568.845
534.28,-568.416
534.29,-568.845
534.3,-568.464
534.31,-568.845
534.32,-568.416
534.33,-568.893
534.34,-568.416
534.35,-568.893
534.36,-568.416
534.37,-568.893
534.38,-568.416
534.39,-568.893
534.4,-568.416
534.41,-568.893
534.42,-568.464
534.43,-568.845
534.44,-568.416
534.45,-568.893
534.46,-568.416
534.47,-568.893
534.48,-568.416
534.49,-568.845
534.5,-568.416
534.51,-568.845
534.52,-568.416
534.53,-568.845
534.54,-568.416
534.55,-568.845
534.56,-568.416
534.57,-568.893
534.58,-568.368
534.59,-568.893
534.6,-568.416
534.61,-568.893
534.62,-568.416
534.63,-568.893
534.64,-568.416
534.65,-568.845
534.66,-568.416
534.67,-568.845
534.68,-568.416
534.69,-568.893
534.7,-568.416
534.71,-568.893
534.72,-568.416
534.73,-568.845
534.74,-568.416
534.75,-568.893
534.76,-568.416
534.77,-568.845
534.78,-568.416
534.79,-568.845
534.8,-568.416
534.81,-568.893
534.82,-568.416
534.83,-568.893
534.84,-568.416
534.85,-568.893
534.86,-568.416
534.87,-568.893
534.88,-568.416
534.89,-568.893
534.9,-568.416
534.91,-568.893
534.92,-568.416
534.93,-568.893
534.94,-568.416
534.95,-568.893
534.96,-568.416
534.97,-568.845
534.98,-568.416
534.99,-568.893
535,-568.416
535.01,-568.893
535.02,-568.416
535.03,-568.941
535.04,-568.416
535.05,-568.893
535.06,-568.416
535.07,-568.893
535.08,-568.416
535.09,-568.893
535.1,-568.416
535.11,-568.893
535.12,-568.464
535.13,-568.893
535.14,-568.464
535.15,-568.893
535.16,-568.416
535.17,-568.893
